14	5	
11	0	
8	-6	
2	-11	
-1	-13	
-4	-16	
-7	-15	
-11	-15	
-11	-17	
-10	-15	
-10	-17	
-9	-15	
-6	-14	
-1	-13	
3	-13	
6	-16	
10	-17	
13	-20	
16	-18	
17	-16	
18	-13	
20	-7	
16	-3	
15	1	
13	6	
10	15	
9	23	
8	28	
8	33	
5	33	
1	34	
-2	32	
-3	28	
-4	27	
-3	23	
3	15	
11	7	
16	-1	
24	-9	
35	-17	
49	-23	
60	-32	
71	-40	
77	-47	
77	-56	
71	-58	
56	-60	
44	-58	
29	-54	
10	-48	
-8	-39	
-25	-28	
-40	-14	
-52	-3	
-58	11	
-59	25	
-56	33	
-52	43	
-49	48	
-44	53	
-40	54	
-39	52	
-38	53	
-36	50	
-38	48	
-40	38	
-41	33	
-40	25	
-38	17	
-31	10	
-27	3	
-19	-2	
-11	-10	
-6	-16	
3	-21	
6	-23	
10	-24	
8	-24	
4	-24	
-3	-23	
-10	-25	
-15	-23	
-22	-24	
-27	-23	
-32	-23	
-33	-23	
-33	-21	
-30	-21	
-24	-17	
-19	-15	
-13	-11	
-9	-9	
-6	-7	
-1	-2	
0	1	
1	3	
-1	3	
-4	2	
-6	1	
-10	-2	
-11	-3	
-14	-3	
-16	-2	
-19	-2	
-21	-3	
-21	1	
-21	4	
-20	7	
-19	9	
-18	12	
-18	15	
-17	13	
-15	11	
-14	10	
-13	10	
-13	9	
-12	6	
-10	7	
-12	7	
-12	6	
-11	6	
-13	8	
-12	15	
-12	15	
-10	16	
-7	16	
-8	15	
-6	15	
-5	13	
-2	15	
-2	14	
1	14	
2	11	
2	10	
2	12	
-2	12	
3	16	
5	18	
13	18	
22	19	
32	18	
43	16	
53	11	
64	5	
73	-3	
80	-14	
81	-23	
76	-35	
65	-42	
49	-51	
29	-57	
10	-58	
-11	-57	
-29	-49	
-43	-44	
-52	-33	
-57	-24	
-56	-15	
-52	-3	
-47	6	
-37	16	
-29	24	
-21	30	
-14	34	
-13	38	
-12	40	
-16	41	
-23	42	
-28	40	
-31	37	
-34	35	
-37	26	
-37	18	
-37	9	
-37	2	
-36	-4	
-35	-13	
-31	-18	
-28	-24	
-30	-27	
-30	-31	
-33	-30	
-36	-24	
-41	-21	
-40	-18	
-40	-14	
-39	-9	
-36	-3	
-34	1	
-25	6	
-19	11	
-9	15	
2	17	
14	19	
24	23	
32	22	
43	25	
50	28	
54	29	
58	30	
58	27	
57	26	
53	21	
48	16	
43	11	
36	8	
28	4	
22	-6	
19	-10	
12	-13	
9	-15	
10	-15	
12	-16	
15	-12	
17	-11	
22	-11	
27	-10	
28	-10	
31	-10	
34	-12	
38	-13	
37	-16	
34	-16	
33	-17	
31	-18	
31	-16	
31	-15	
32	-12	
33	-9	
33	-9	
33	-5	
32	-5	
33	-6	
33	-10	
34	-16	
36	-19	
37	-27	
44	-31	
51	-37	
60	-42	
70	-50	
82	-57	
94	-61	
101	-63	
105	-63	
104	-66	
98	-66	
86	-64	
69	-64	
51	-59	
31	-51	
9	-40	
-9	-28	
-22	-18	
-29	-2	
-34	12	
-34	27	
-29	39	
-24	52	
-15	63	
-10	69	
-3	74	
-1	77	
-1	78	
-4	74	
-8	69	
-11	65	
-17	59	
-19	52	
-24	45	
-24	38	
-21	32	
-19	23	
-15	17	
-10	13	
-6	8	
-1	4	
0	-1	
0	-2	
1	-4	
0	-6	
-3	-6	
-7	-7	
-9	-5	
-14	-8	
-17	-5	
-21	-4	
-21	-4	
-19	-3	
-21	-5	
-21	-2	
-22	-4	
-19	-3	
-20	-3	
-20	-1	
-18	-2	
-18	-2	
-18	2	
-20	3	
-19	6	
-17	7	
-18	10	
-19	13	
-18	14	
-17	15	
-15	19	
-14	18	
-10	19	
-7	18	
-4	18	
-3	19	
0	16	
4	16	
5	13	
9	12	
8	7	
9	6	
7	4	
6	3	
6	4	
5	1	
5	3	
3	4	
1	6	
-2	9	
-5	11	
-7	14	
-8	15	
-9	14	
-7	14	
-3	12	
5	11	
15	5	
27	0	
39	-7	
52	-15	
64	-22	
72	-32	
78	-36	
76	-44	
70	-48	
58	-51	
39	-52	
22	-49	
3	-45	
-15	-36	
-30	-27	
-43	-16	
-50	-7	
-53	3	
-52	14	
-47	22	
-37	29	
-28	36	
-21	41	
-12	44	
-8	42	
-4	41	
-4	42	
-5	39	
-5	38	
-9	34	
-12	33	
-15	28	
-14	20	
-15	15	
-17	11	
-15	8	
-15	0	
-15	-3	
-17	-10	
-19	-16	
-21	-22	
-27	-27	
-34	-27	
-40	-29	
-43	-29	
-47	-28	
-49	-27	
-48	-26	
-46	-23	
-43	-17	
-38	-9	
-29	-5	
-19	2	
-11	5	
-2	8	
5	9	
11	12	
17	15	
19	15	
25	15	
26	12	
24	13	
23	10	
21	8	
21	8	
17	7	
15	6	
10	4	
8	4	
4	4	
1	1	
1	-1	
-1	-4	
-1	-5	
-5	-6	
-4	-8	
-4	-9	
-4	-10	
-4	-11	
-5	-10	
-6	-9	
-8	-6	
-11	-3	
-13	1	
-14	3	
-19	5	
-23	8	
-28	8	
-32	9	
-38	4	
-45	4	
-50	1	
-57	-4	
-61	-7	
-65	-12	
-61	-13	
-54	-18	
-44	-20	
-33	-21	
-20	-23	
-1	-26	
15	-30	
33	-30	
45	-33	
54	-37	
56	-41	
48	-43	
39	-43	
28	-44	
15	-40	
-1	-34	
-17	-29	
-25	-23	
-33	-18	
-38	-8	
-37	2	
-30	9	
-22	16	
-17	18	
-8	21	
-2	20	
3	19	
-2	19	
-7	17	
-8	14	
-16	7	
-24	4	
-31	-1	
-34	-4	
-38	-7	
-40	-11	
-38	-11	
-33	-16	
-25	-19	
-23	-21	
-19	-25	
-15	-28	
-14	-30	
-15	-30	
-15	-29	
-18	-27	
-20	-25	
-23	-20	
-25	-11	
-23	-4	
-22	8	
-17	20	
-13	26	
-7	35	
-4	37	
4	39	
8	41	
13	37	
16	32	
15	26	
18	20	
15	12	
14	9	
13	5	
11	2	
9	2	
7	-1	
4	1	
3	2	
2	1	
2	1	
5	-1	
7	-1	
9	-4	
12	-5	
13	-5	
14	-7	
17	-6	
17	-8	
20	-8	
19	-8	
15	-8	
15	-9	
12	-10	
11	-7	
10	-7	
11	-6	
11	-5	
10	-4	
8	-1	
7	-1	
7	0	
7	1	
10	0	
16	-4	
24	-11	
33	-16	
46	-27	
61	-38	
79	-47	
95	-61	
112	-71	
122	-84	
128	-93	
128	-100	
123	-106	
112	-107	
93	-106	
74	-101	
53	-97	
33	-86	
16	-75	
3	-61	
-5	-46	
-11	-30	
-16	-11	
-14	5	
-9	23	
-4	41	
-3	55	
0	69	
-1	79	
-4	85	
-7	91	
-12	88	
-12	86	
-15	80	
-18	71	
-16	62	
-13	51	
-10	42	
-7	33	
-1	27	
3	19	
7	15	
8	11	
8	6	
10	4	
4	-1	
0	-1	
-4	-2	
-8	-4	
-12	-3	
-18	-3	
-21	0	
-23	1	
-26	4	
-28	9	
-29	12	
-29	15	
-29	15	
-29	16	
-28	16	
-26	15	
-23	17	
-23	19	
-21	19	
-20	19	
-18	20	
-14	22	
-14	23	
-11	24	
-11	23	
-11	22	
-12	17	
-12	9	
-10	10	
-11	4	
-10	2	
-12	-1	
-10	-3	
-11	0	
-12	1	
-10	5	
-8	10	
-6	16	
-5	17	
-3	17	
-2	20	
-3	21	
-7	23	
-8	22	
-10	20	
-11	19	
-14	15	
-12	15	
-9	13	
-4	18	
5	14	
15	7	
29	1	
40	-7	
53	-13	
62	-17	
69	-23	
70	-28	
64	-33	
56	-40	
42	-42	
28	-36	
13	-29	
-2	-23	
-15	-12	
-27	-7	
-36	3	
-41	11	
-40	18	
-37	29	
-33	38	
-27	41	
-23	43	
-20	45	
-16	45	
-16	43	
-14	43	
-15	39	
-17	37	
-18	31	
-20	24	
-21	21	
-21	14	
-17	10	
-17	4	
-13	1	
-10	-5	
-8	-9	
-7	-11	
-9	-13	
-8	-14	
-10	-13	
-14	-13	
-18	-11	
-22	-12	
-24	-10	
-27	-6	
-28	-3	
-25	1	
-22	2	
-20	7	
-15	4	
-8	5	
-2	6	
3	8	
8	10	
11	7	
14	8	
15	5	
15	4	
17	2	
15	2	
15	6	
12	4	
11	3	
7	2	
5	2	
5	2	
2	3	
2	3	
2	2	
2	1	
2	-2	
3	-4	
4	-3	
6	-5	
7	-5	
7	-6	
7	-11	
7	-9	
2	-11	
1	-9	
-1	-8	
-5	-7	
-8	-6	
-14	-7	
-16	-6	
-21	-5	
-25	-1	
-29	0	
-31	3	
-33	6	
-37	5	
-32	6	
-25	7	
-13	9	
-2	10	
12	5	
27	2	
41	-4	
54	-11	
65	-20	
71	-27	
69	-31	
60	-38	
47	-42	
30	-45	
9	-42	
-8	-36	
-25	-31	
-38	-20	
-51	-8	
-55	4	
-55	16	
-52	26	
-45	38	
-37	47	
-25	53	
-18	56	
-15	59	
-11	58	
-10	54	
-12	52	
-17	46	
-20	40	
-22	33	
-25	24	
-27	19	
-27	11	
-22	5	
-21	0	
-18	-6	
-14	-11	
-10	-18	
-8	-19	
-11	-23	
-14	-26	
-18	-27	
-26	-28	
-34	-27	
-39	-27	
-42	-23	
-44	-19	
-46	-13	
-44	-8	
-41	-4	
-32	3	
-24	5	
-13	8	
0	10	
7	10	
14	11	
18	8	
23	6	
24	3	
27	1	
26	3	
24	2	
23	3	
18	4	
17	5	
17	6	
17	7	
17	10	
20	12	
21	13	
22	8	
22	7	
23	8	
24	5	
26	4	
24	1	
21	-1	
21	-4	
16	-9	
12	-10	
10	-10	
9	-9	
6	-11	
3	-10	
-1	-6	
-3	-5	
-3	-2	
-7	1	
-8	2	
-6	4	
-8	3	
-4	1	
2	-2	
12	-7	
24	-14	
35	-19	
49	-25	
63	-35	
76	-40	
83	-48	
88	-56	
87	-62	
79	-67	
65	-70	
49	-74	
33	-78	
16	-78	
-1	-75	
-14	-68	
-22	-62	
-23	-49	
-24	-36	
-19	-25	
-9	-9	
-1	4	
10	22	
18	35	
26	46	
31	53	
32	58	
32	59	
33	56	
34	54	
34	47	
34	41	
35	31	
35	20	
37	14	
40	6	
43	0	
44	-4	
43	-8	
40	-9	
34	-11	
30	-9	
21	-5	
12	-1	
4	2	
-7	4	
-15	11	
-22	16	
-27	22	
-29	29	
-30	34	
-29	39	
-27	40	
-22	43	
-19	44	
-15	45	
-10	42	
-9	38	
-8	37	
-9	31	
-10	28	
-11	24	
-13	19	
-15	17	
-16	13	
-16	12	
-18	11	
-17	10	
-14	8	
-12	7	
-8	6	
-6	4	
-1	4	
4	3	
5	2	
7	2	
9	2	
10	1	
10	2	
11	1	
12	3	
10	4	
7	10	
3	12	
0	16	
-2	19	
-7	19	
-9	23	
-12	20	
-16	21	
-17	21	
-13	19	
-5	12	
4	7	
19	1	
32	-7	
49	-14	
65	-21	
77	-25	
91	-29	
97	-36	
97	-39	
91	-39	
80	-42	
64	-40	
46	-36	
26	-27	
5	-18	
-10	-8	
-24	5	
-35	17	
-37	30	
-37	42	
-34	57	
-28	70	
-22	78	
-13	86	
-5	88	
0	89	
2	85	
5	80	
2	74	
-4	62	
-4	52	
-8	39	
-10	28	
-13	14	
-16	2	
-17	-7	
-19	-17	
-21	-23	
-22	-29	
-20	-31	
-25	-34	
-29	-39	
-32	-39	
-35	-40	
-38	-39	
-39	-37	
-40	-35	
-39	-30	
-39	-29	
-38	-26	
-33	-22	
-27	-18	
-21	-13	
-18	-9	
-13	-4	
-12	-3	
-8	-2	
-4	-3	
-1	-1	
4	1	
7	-2	
8	0	
10	-2	
13	-3	
17	-3	
20	-4	
24	0	
24	-1	
26	-4	
25	-4	
20	-4	
19	-3	
16	-4	
14	-4	
10	-5	
7	-8	
2	-11	
-3	-12	
-7	-10	
-13	-14	
-15	-15	
-16	-17	
-21	-19	
-24	-19	
-28	-21	
-31	-17	
-32	-15	
-30	-15	
-29	-14	
-26	-10	
-22	-4	
-20	-2	
-15	2	
-12	6	
-8	9	
-2	12	
3	13	
9	18	
21	22	
34	20	
50	18	
62	15	
79	11	
97	3	
110	-4	
123	-12	
130	-23	
132	-33	
122	-44	
107	-49	
84	-54	
61	-57	
33	-55	
1	-51	
-22	-44	
-48	-36	
-69	-23	
-84	-9	
-92	2	
-93	15	
-87	24	
-79	36	
-69	45	
-56	51	
-47	57	
-39	58	
-30	58	
-24	54	
-20	51	
-16	46	
-18	39	
-13	33	
-10	25	
-7	20	
-2	14	
3	9	
9	5	
12	0	
16	-2	
15	-5	
15	-3	
7	-4	
-1	-7	
-9	-6	
-18	-8	
-24	-8	
-32	-5	
-37	-3	
-41	1	
-45	4	
-45	7	
-42	10	
-39	15	
-34	18	
-33	20	
-32	23	
-32	20	
-32	22	
-31	21	
-29	18	
-26	17	
-25	14	
-22	12	
-19	6	
-15	4	
-11	4	
-6	3	
-1	2	
2	1	
6	2	
6	1	
6	-1	
6	0	
1	2	
0	3	
1	1	
-2	0	
-2	-2	
-5	-6	
-6	-6	
-6	-8	
-6	-7	
-5	-7	
-3	-7	
-1	-5	
-6	-5	
-4	-2	
-4	0	
-2	4	
-1	5	
-2	3	
-1	4	
-3	2	
-3	0	
-4	-2	
-2	-4	
-2	-4	
-6	-5	
-7	-7	
-6	-7	
-1	-4	
8	-2	
20	-2	
35	-2	
48	-6	
61	-10	
74	-17	
88	-27	
99	-34	
104	-45	
103	-53	
94	-62	
78	-68	
58	-68	
37	-66	
19	-56	
1	-46	
-13	-31	
-25	-15	
-35	2	
-38	19	
-38	34	
-32	49	
-24	60	
-16	68	
-9	70	
-6	70	
-5	70	
-4	66	
-4	61	
-5	56	
-8	46	
-10	37	
-13	24	
-12	13	
-11	1	
-8	-10	
-4	-20	
-2	-32	
4	-40	
7	-52	
12	-56	
15	-59	
17	-61	
18	-59	
16	-56	
16	-52	
17	-49	
17	-44	
17	-38	
17	-32	
18	-27	
19	-23	
20	-17	
22	-11	
25	-7	
29	-1	
29	5	
30	10	
31	12	
31	15	
31	20	
30	20	
30	20	
27	17	
25	15	
22	13	
21	6	
23	6	
21	6	
22	8	
22	7	
22	10	
24	15	
24	17	
26	20	
26	22	
23	26	
20	27	
16	25	
12	23	
8	21	
5	18	
2	16	
2	15	
1	18	
0	18	
3	23	
4	25	
7	28	
12	32	
14	34	
15	38	
12	37	
9	36	
6	31	
4	25	
5	17	
6	7	
11	0	
11	-9	
16	-19	
25	-28	
33	-36	
43	-39	
49	-43	
52	-45	
49	-47	
43	-47	
33	-44	
23	-42	
10	-35	
-6	-27	
-18	-20	
-31	-12	
-40	-4	
-45	9	
-47	21	
-46	34	
-43	44	
-39	52	
-32	61	
-26	63	
-20	67	
-16	67	
-15	66	
-12	61	
-12	53	
-11	46	
-11	36	
-10	30	
-10	19	
-10	10	
-13	4	
-15	-5	
-16	-12	
-19	-18	
-23	-23	
-26	-26	
-30	-29	
-34	-32	
-40	-31	
-45	-28	
-45	-27	
-46	-24	
-44	-17	
-45	-14	
-41	-8	
-39	-4	
-38	1	
-34	7	
-30	7	
-26	9	
-25	10	
-23	10	
-21	5	
-19	3	
-20	2	
-19	-2	
-14	-5	
-14	-9	
-14	-10	
-12	-11	
-11	-15	
-10	-15	
-11	-13	
-10	-13	
-5	-13	
-6	-14	
-9	-13	
-8	-15	
-6	-16	
-5	-16	
-5	-16	
-2	-16	
-2	-19	
0	-18	
-1	-19	
1	-19	
5	-18	
4	-18	
4	-14	
2	-18	
2	-17	
-1	-16	
-1	-15	
-2	-13	
-3	-14	
-4	-9	
-9	-8	
-8	-5	
-8	-4	
-9	1	
-7	6	
-6	8	
-3	11	
0	11	
3	12	
14	10	
29	5	
40	2	
53	-5	
66	-14	
77	-24	
85	-36	
91	-44	
92	-52	
90	-57	
77	-61	
57	-60	
38	-56	
15	-51	
-5	-39	
-27	-26	
-44	-10	
-60	6	
-71	19	
-77	34	
-78	47	
-73	57	
-66	65	
-59	72	
-51	76	
-44	76	
-37	75	
-32	71	
-28	68	
-25	63	
-25	54	
-25	48	
-27	38	
-29	29	
-30	20	
-30	10	
-29	4	
-26	-6	
-25	-12	
-25	-19	
-25	-24	
-24	-26	
-26	-29	
-23	-30	
-26	-32	
-27	-32	
-29	-32	
-36	-28	
-37	-25	
-37	-23	
-34	-17	
-33	-14	
-29	-10	
-25	-3	
-19	1	
-13	8	
-9	10	
-1	10	
4	12	
4	11	
6	10	
7	5	
8	5	
5	1	
2	-2	
0	-4	
-3	-8	
-4	-8	
-7	-13	
-6	-14	
-7	-15	
-9	-16	
-10	-19	
-10	-24	
-9	-25	
-10	-29	
-9	-29	
-8	-29	
-9	-28	
-8	-24	
-9	-23	
-8	-19	
-6	-15	
-6	-11	
-4	-8	
-2	-7	
-1	-6	
-2	-5	
0	-6	
1	-6	
2	-10	
7	-11	
8	-13	
11	-14	
13	-13	
11	-12	
12	-8	
12	-8	
12	-4	
11	-6	
10	-2	
6	-1	
5	-2	
7	0	
11	0	
22	-1	
34	-5	
46	-10	
60	-15	
74	-21	
87	-29	
96	-34	
100	-40	
99	-46	
89	-58	
74	-62	
53	-64	
32	-62	
11	-58	
-12	-50	
-30	-37	
-43	-29	
-50	-16	
-53	-3	
-49	14	
-41	28	
-31	38	
-20	47	
-13	53	
-5	56	
2	55	
3	54	
3	52	
1	44	
-2	38	
-6	30	
-9	20	
-10	12	
-9	1	
-6	-7	
-5	-15	
0	-23	
4	-30	
5	-33	
7	-36	
6	-41	
4	-38	
0	-38	
-7	-35	
-11	-34	
-18	-32	
-23	-26	
-26	-22	
-27	-19	
-27	-14	
-26	-8	
-22	-7	
-18	-3	
-9	-1	
-5	7	
3	10	
8	13	
9	15	
13	18	
15	17	
17	16	
17	17	
15	13	
12	13	
7	6	
1	3	
-4	0	
-10	-6	
-18	-9	
-28	-13	
-35	-15	
-41	-17	
-45	-15	
-49	-14	
-49	-11	
-49	-8	
-45	-9	
-37	-4	
-27	-1	
-16	2	
-5	7	
4	9	
14	8	
24	9	
33	6	
41	8	
44	10	
47	11	
47	11	
47	13	
45	12	
42	11	
40	14	
36	12	
32	15	
35	13	
37	11	
42	9	
48	4	
57	0	
66	-7	
77	-13	
84	-19	
89	-25	
94	-29	
87	-35	
80	-37	
67	-38	
51	-37	
33	-33	
13	-24	
-6	-10	
-22	4	
-35	20	
-46	37	
-53	54	
-55	72	
-56	88	
-55	106	
-53	121	
-52	131	
-49	139	
-49	141	
-47	144	
-46	140	
-42	137	
-39	132	
-35	123	
-25	114	
-18	101	
-6	91	
3	77	
14	63	
24	51	
29	39	
34	29	
36	16	
35	6	
29	-3	
25	-12	
21	-20	
16	-24	
11	-23	
8	-25	
7	-25	
7	-24	
6	-22	
11	-18	
17	-14	
22	-9	
26	-2	
30	-1	
36	2	
36	2	
41	3	
44	4	
48	2	
50	3	
47	-2	
47	-1	
46	-2	
43	-1	
40	0	
38	3	
33	8	
28	9	
23	16	
18	19	
16	23	
13	26	
9	25	
10	29	
8	28	
7	27	
8	26	
7	24	
9	22	
10	18	
12	19	
14	16	
15	14	
16	11	
16	10	
19	13	
19	15	
22	21	
23	28	
22	36	
23	44	
21	53	
20	64	
17	73	
15	79	
13	82	
12	82	
12	80	
17	73	
24	64	
33	51	
44	34	
56	17	
69	-4	
81	-24	
90	-45	
98	-68	
99	-87	
90	-105	
79	-118	
60	-124	
39	-125	
22	-121	
1	-110	
-14	-91	
-28	-69	
-43	-38	
-48	-8	
-48	21	
-43	52	
-34	74	
-23	95	
-15	110	
-6	120	
-2	125	
0	125	
6	117	
7	107	
7	99	
5	86	
2	74	
2	66	
-2	55	
-2	45	
0	32	
3	20	
5	13	
4	1	
4	-10	
1	-20	
-3	-27	
-11	-40	
-18	-49	
-26	-53	
-36	-56	
-43	-55	
-52	-55	
-59	-50	
-63	-43	
-66	-40	
-64	-34	
-60	-26	
-53	-19	
-45	-16	
-37	-15	
-31	-14	
-23	-16	
-13	-19	
-7	-23	
0	-25	
6	-28	
8	-33	
10	-36	
8	-39	
6	-39	
5	-40	
1	-41	
-3	-38	
-7	-41	
-12	-40	
-19	-42	
-24	-43	
-29	-42	
-33	-42	
-35	-42	
-38	-43	
-40	-43	
-42	-44	
-44	-44	
-44	-44	
-45	-44	
-44	-44	
-43	-46	
-43	-51	
-42	-52	
-43	-55	
-41	-56	
-39	-58	
-39	-57	
-37	-56	
-37	-56	
-36	-53	
-38	-52	
-37	-46	
-37	-44	
-37	-42	
-39	-39	
-44	-41	
-43	-42	
-45	-45	
-42	-47	
-36	-48	
-26	-52	
-13	-55	
0	-59	
16	-63	
34	-68	
51	-72	
66	-74	
78	-78	
86	-80	
83	-85	
73	-85	
58	-85	
37	-85	
16	-78	
-9	-71	
-29	-57	
-48	-46	
-64	-32	
-75	-14	
-80	2	
-78	19	
-74	35	
-66	51	
-57	64	
-48	73	
-41	78	
-37	83	
-33	85	
-32	77	
-31	72	
-29	65	
-29	54	
-25	45	
-23	33	
-18	22	
-11	12	
-5	-1	
2	-11	
8	-13	
12	-21	
13	-27	
11	-32	
8	-36	
3	-41	
-3	-42	
-9	-43	
-14	-42	
-18	-39	
-20	-41	
-17	-33	
-15	-27	
-7	-19	
-1	-12	
7	-5	
18	1	
24	4	
33	10	
39	13	
42	16	
43	17	
44	14	
43	12	
41	9	
39	8	
34	7	
30	7	
25	7	
20	4	
17	4	
14	-1	
11	-5	
10	-4	
9	-7	
10	-8	
8	-10	
9	-12	
9	-15	
8	-17	
8	-17	
5	-17	
3	-12	
-1	-15	
-6	-14	
-13	-13	
-16	-13	
-20	-10	
-24	-7	
-26	-3	
-27	-1	
-28	2	
-29	6	
-31	10	
-30	14	
-28	16	
-28	16	
-24	15	
-19	8	
-11	5	
-4	0	
7	-6	
22	-14	
35	-22	
48	-29	
57	-38	
67	-43	
69	-47	
65	-46	
58	-46	
44	-47	
28	-43	
6	-38	
-11	-32	
-27	-22	
-40	-10	
-52	5	
-56	16	
-55	29	
-54	41	
-45	54	
-36	67	
-26	76	
-19	86	
-14	88	
-10	87	
-6	81	
-10	75	
-10	67	
-11	56	
-13	46	
-13	32	
-14	18	
-12	7	
-11	-3	
-9	-8	
-7	-12	
-3	-16	
-3	-19	
-4	-22	
-6	-23	
-11	-24	
-14	-23	
-18	-23	
-21	-22	
-23	-21	
-28	-20	
-28	-15	
-27	-9	
-24	-3	
-20	3	
-17	7	
-12	12	
-8	13	
-5	15	
-1	17	
4	16	
7	17	
7	13	
9	12	
9	9	
10	9	
11	9	
10	10	
9	11	
6	8	
4	8	
1	3	
-1	-1	
-5	-3	
-7	-9	
-8	-13	
-11	-19	
-13	-25	
-11	-27	
-12	-29	
-11	-30	
-10	-32	
-7	-33	
-5	-35	
-7	-34	
-6	-34	
-7	-33	
-6	-30	
-9	-31	
-8	-30	
-8	-27	
-10	-24	
-14	-14	
-15	-9	
-12	-2	
-13	6	
-14	12	
-14	18	
-13	22	
-14	26	
-14	28	
-10	31	
0	26	
8	22	
17	18	
29	9	
44	0	
56	-9	
64	-21	
74	-32	
78	-47	
77	-59	
68	-67	
55	-72	
41	-75	
21	-73	
0	-64	
-18	-56	
-30	-41	
-40	-22	
-47	-1	
-47	20	
-45	36	
-38	51	
-33	64	
-24	71	
-13	75	
-8	76	
-5	77	
-6	71	
-6	63	
-11	55	
-16	49	
-19	42	
-22	35	
-23	30	
-24	22	
-23	16	
-18	9	
-15	0	
-12	-2	
-8	-7	
-4	-13	
-3	-13	
-3	-20	
-5	-20	
-11	-21	
-13	-20	
-20	-17	
-24	-11	
-25	-8	
-26	-7	
-25	-2	
-24	-3	
-20	1	
-14	2	
-9	4	
-3	7	
2	5	
8	4	
10	4	
10	5	
11	7	
12	8	
10	13	
5	13	
3	12	
-1	11	
-4	9	
-7	9	
-6	5	
-7	4	
-8	1	
-13	-3	
-12	-8	
-12	-10	
-10	-8	
-10	-9	
-9	-8	
-7	-6	
-14	-4	
-11	-1	
-13	-1	
-10	2	
-10	3	
-10	2	
-10	1	
-11	0	
-12	2	
-16	0	
-14	-1	
-17	-3	
-17	-6	
-17	-6	
-19	-8	
-19	-8	
-21	-9	
-23	-13	
-23	-16	
-24	-19	
-24	-20	
-25	-21	
-25	-19	
-22	-18	
-17	-16	
-7	-14	
3	-15	
17	-11	
30	-11	
44	-15	
59	-18	
70	-26	
77	-34	
78	-43	
73	-51	
62	-54	
47	-55	
30	-54	
12	-52	
-6	-41	
-26	-30	
-39	-15	
-46	4	
-52	19	
-51	34	
-49	43	
-42	50	
-33	56	
-28	60	
-20	60	
-13	57	
-11	53	
-11	45	
-12	37	
-12	30	
-15	22	
-17	16	
-21	8	
-21	-2	
-20	-10	
-20	-20	
-17	-27	
-16	-35	
-13	-39	
-14	-41	
-12	-44	
-14	-43	
-17	-45	
-19	-41	
-25	-37	
-28	-33	
-30	-28	
-33	-24	
-35	-19	
-35	-18	
-35	-13	
-30	-12	
-25	-9	
-18	-5	
-12	-5	
-7	0	
-4	2	
-1	5	
5	7	
7	8	
11	8	
12	6	
12	5	
9	3	
7	-1	
7	-4	
6	-8	
9	-11	
7	-13	
8	-16	
8	-14	
6	-11	
8	-8	
11	-8	
14	-3	
16	-2	
17	-3	
18	-4	
18	-8	
18	-7	
18	-11	
18	-16	
19	-18	
16	-21	
17	-24	
17	-25	
18	-23	
17	-17	
19	-14	
20	-12	
19	-12	
20	-10	
17	-11	
16	-12	
14	-12	
12	-15	
15	-17	
21	-24	
25	-28	
36	-32	
47	-38	
61	-42	
75	-47	
90	-50	
100	-54	
105	-57	
104	-58	
95	-59	
86	-55	
69	-51	
50	-41	
29	-28	
8	-16	
-11	1	
-25	16	
-33	33	
-37	48	
-36	62	
-33	74	
-31	83	
-25	91	
-20	92	
-15	94	
-11	91	
-12	86	
-11	81	
-13	73	
-15	67	
-16	58	
-15	49	
-10	41	
-9	32	
-6	25	
-5	17	
0	10	
2	5	
2	-1	
3	-5	
1	-9	
0	-11	
-8	-14	
-11	-15	
-14	-14	
-17	-12	
-21	-6	
-27	-4	
-28	0	
-28	6	
-30	10	
-28	16	
-25	20	
-24	25	
-22	28	
-20	28	
-16	28	
-9	27	
-5	28	
-3	23	
2	21	
3	19	
4	14	
8	11	
9	7	
12	5	
12	3	
10	1	
10	1	
9	2	
9	3	
9	3	
10	6	
10	9	
7	7	
6	8	
6	7	
6	8	
7	7	
6	5	
6	6	
4	4	
2	4	
0	2	
3	5	
1	9	
-2	9	
-2	10	
-6	9	
-9	9	
-10	8	
-12	5	
-12	5	
-14	4	
-13	3	
-7	-1	
1	-3	
10	-4	
22	-7	
40	-10	
49	-17	
62	-21	
73	-30	
81	-42	
82	-51	
77	-62	
68	-69	
54	-76	
36	-78	
15	-73	
-2	-67	
-18	-55	
-33	-41	
-43	-21	
-47	-2	
-50	17	
-49	37	
-44	54	
-35	69	
-27	77	
-18	84	
-11	87	
-8	86	
-4	83	
-4	78	
-3	74	
1	67	
-1	57	
-2	47	
-4	36	
-7	26	
-8	14	
-7	4	
-8	-4	
-10	-17	
-10	-27	
-15	-37	
-17	-43	
-21	-47	
-23	-51	
-24	-50	
-28	-48	
-31	-45	
-32	-43	
-31	-35	
-30	-27	
-29	-21	
-25	-14	
-21	-8	
-21	0	
-18	5	
-16	8	
-11	13	
-10	16	
-9	17	
-7	17	
-6	17	
-6	19	
-7	16	
-3	14	
-2	12	
1	10	
4	9	
7	5	
11	6	
12	5	
16	6	
20	4	
24	5	
26	8	
27	6	
29	8	
25	6	
24	9	
23	8	
21	6	
19	6	
15	5	
11	5	
9	4	
6	5	
3	6	
2	7	
1	8	
-1	9	
-2	10	
-3	12	
-4	12	
-4	14	
-8	12	
-9	11	
-11	12	
-14	10	
-16	9	
-17	6	
-13	6	
-7	2	
0	0	
12	-3	
26	-8	
40	-10	
53	-21	
68	-28	
80	-36	
85	-44	
85	-50	
76	-55	
65	-58	
47	-59	
